key	definitions	type	instances	example
x-grant-types	14	object	15	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/test/Quantfabric.Test.Windows/Material/TestData/sampleoauth2api.json
x-ms-client-request-id	14	boolean	288	https://raw.githubusercontent.com/Azure/azure-rest-api-specs/master/batch/2016-02-01.3.0/swagger/BatchService.json
x-path	14	string	853	https://raw.githubusercontent.com/waffle-iron/c4go_vl/master/src/github.com/go-swagger/go-swagger/fixtures/codegen/issue72.json
x-setup-handler	14	object	24	D:\nodejs\analysis\defs\WikiToLearn+restbase@mathoid.yaml
x-stoplight	14	object	365	https://raw.githubusercontent.com/VerityHQ/verity-core-api/master/verityCore-swagger20.json
x-ads_command_line_example	13	string	229	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v1/forge-oauth2.yaml
x-basePath	13	string	13	https://raw.githubusercontent.com/stoplightio/api-spec-converter/master/test/data/raml-import/swagger/raml10-y-type.json
x-codegen	13	string	13	https://raw.githubusercontent.com/FacilityApi/Facility/master/example/swagger/ExampleApi.yaml
x-discriminator-value	13	string	52	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onezone/swagger.json
x-identifier	13	string	138	https://raw.githubusercontent.com/FacilityApi/Facility/master/example/swagger/ExampleApi.yaml
x-kubernetes-group-version-kind	13	object	825	https://raw.githubusercontent.com/yiqinguo/kubernetes-annotation/master/federation/apis/openapi-spec/swagger.json
x-oneOf	13	object	36	https://raw.githubusercontent.com/Mermade/openC4/master/c4Api/swagger.json
x-onedata-method	13	string	942	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onezone/swagger.json
x-onedata-oneof	13	boolean	19	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onezone/swagger.json
x-onedata-service	13	string	942	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onezone/swagger.json
x-onedata-subclasses	13	object	19	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onezone/swagger.json
x-support	13	string	13	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v1/forge-oauth2.yaml
x-tag	13	string	844	https://raw.githubusercontent.com/waffle-iron/c4go_vl/master/src/github.com/go-swagger/go-swagger/fixtures/codegen/issue72.json
x-tests	13	object	16	https://raw.githubusercontent.com/VerityHQ/verity-core-api/master/verityCore-swagger20.json
x-onedata-version	12	number	388	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/luma/swagger.json
x-response-types	12	object	20	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/test/Quantfabric.Test.Windows/Material/TestData/sampleoauth2api.json
x-api-blueprint	11	object	24	https://raw.githubusercontent.com/Humanstate/swagger2-markdown/master/t/swagger/resource_and_actions.yaml
x-modules	11	object	81	D:\nodejs\analysis\defs\wikimedia+restbase@test-test_module.yaml
x-revision	11	string	11	https://raw.githubusercontent.com/waffle-iron/c4go_vl/master/src/github.com/go-swagger/go-swagger/fixtures/codegen/bitbucket.json
x-textarea	11	boolean	36	https://raw.githubusercontent.com/wikimedia/restbase/master/v1/transform.yaml
x-custom-scheme-support	10	boolean	10	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/test/Quantfabric.Test.Windows/Material/TestData/sampleoauth1api.json
x-ms-visibility	10	string	207	https://raw.githubusercontent.com/theManikJindal/webhook_test/master/github_webhook_swagger.json
x-21-github-profile-url	9	multiple	9	https://raw.githubusercontent.com/salsa-system/weather21/master/manifest.yaml
x-api-first-package	9	string	9	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-tester/conf/swagger.yaml
x-authentication_context	9	string	18	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/output/forge-oss.yaml
x-host-basePath	9	string	9	D:\nodejs\analysis\defs\wikimedia+restbase@projects-wmf_wiktionary.yaml
x-mozilla-services	9	object	9	https://raw.githubusercontent.com/tarekziade/smwogger/master/smwogger/tests/shavar.yaml
x-refreshTokenUrl	9	string	9	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/output/forge-oss.yaml
x-abstractType	8	object	134	https://raw.githubusercontent.com/Scalr/scalr/master/api/v1beta0/account-autogenerated.yaml
x-authorize	8	string	9	https://raw.githubusercontent.com/webida/webida-server-mini/master/externals/swaggerize-routes/test/fixtures/defs/pets.json
x-bookmark-id	8	string	8	https://raw.githubusercontent.com/superyyrrzz/docs_rest_test/master/docs_rest_test/restapi/petstore.swagger.json
x-concreteTypes	8	object	36	https://raw.githubusercontent.com/Scalr/scalr/master/api/v1beta0/account-autogenerated.yaml
x-derived	8	object	286	https://raw.githubusercontent.com/Scalr/scalr/master/api/v1beta0/account-autogenerated.yaml
x-displayName	8	string	86	https://raw.githubusercontent.com/trichimtrich/honeybear/master/src/github.com/docker/docker/api/swagger.yaml
x-extensionName3	8	string	8	https://raw.githubusercontent.com/Kristof95/learn-git/master/model/dist/swagger/swagger.json
x-firstExtension	8	object	8	https://raw.githubusercontent.com/Kristof95/learn-git/master/model/dist/swagger/swagger.json
x-inin-method-name	8	string	4710	https://raw.githubusercontent.com/MyPureCloud/purecloud_api_sdk_ruby/master/swagger.json
x-references	8	object	262	https://raw.githubusercontent.com/Scalr/scalr/master/api/v1beta0/account-autogenerated.yaml
x-swagger-namespace	8	string	8	https://raw.githubusercontent.com/Avalara/developer-dot/master/dynamic/swagger/avataxbr/transactions-api.json
x-usedIn	8	object	368	https://raw.githubusercontent.com/Scalr/scalr/master/api/v1beta0/account-autogenerated.yaml
x-wsdlPath	8	string	8	https://raw.githubusercontent.com/Avalara/Swagger/master/avatax/soap.yaml
x-alfresco-since	7	string	152	https://raw.githubusercontent.com/Alfresco/alfresco-client-sdk/master/docs/openapi/alfresco-search.yaml
x-boolean-value	7	boolean	7	D:\nodejs\analysis\defs\talk@to+swagger-modules-swagger-core-src-test-resources-specFiles-propertyWithVendorExtensions.json.yaml
x-extension	7	object	14	https://raw.githubusercontent.com/talk-to/swagger/master/modules/swagger-core/src/test/resources/specFiles/petstore.json
x-foo	7	multiple	7	https://raw.githubusercontent.com/talk-to/swagger/master/modules/swagger-parser/src/test/resources/file-reference-with-vendor-ext/a.yaml
x-google-audiences	7	string	31	https://raw.githubusercontent.com/pongem/python-bot-project/master/endpoints/getting-started/openapi.yaml
x-inin-error-codes	7	object	41845	https://raw.githubusercontent.com/MyPureCloud/purecloud_api_sdk_ruby/master/swagger.json
x-is-api-root	7	boolean	9	D:\nodejs\analysis\defs\wikimedia+restbase@test-test_module.yaml
x-list-value	7	object	7	D:\nodejs\analysis\defs\talk@to+swagger-modules-swagger-core-src-test-resources-specFiles-propertyWithVendorExtensions.json.yaml
x-map-value	7	object	7	D:\nodejs\analysis\defs\talk@to+swagger-modules-swagger-core-src-test-resources-specFiles-propertyWithVendorExtensions.json.yaml
x-mojo-to	7	multiple	56	https://raw.githubusercontent.com/Navel-IT/navel-api/master/share/navel-scheduler-openapi.json
x-null-value	7	object	7	D:\nodejs\analysis\defs\talk@to+swagger-modules-swagger-core-src-test-resources-specFiles-propertyWithVendorExtensions.json.yaml
x-number-value	7	number	7	D:\nodejs\analysis\defs\talk@to+swagger-modules-swagger-core-src-test-resources-specFiles-propertyWithVendorExtensions.json.yaml
x-onedata-datatype	7	string	28	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onepanel/swagger.json
x-onedata-dictionary	7	boolean	7	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onepanel/swagger.json
x-onedata-dictionary-value-type	7	string	7	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onepanel/swagger.json
x-onedata-noauth	7	boolean	56	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onepanel/swagger.json
x-restbase-mode	7	string	40	https://raw.githubusercontent.com/wikimedia/restbase/master/v1/content.yaml
x-restbase-parentrevision	7	string	40	https://raw.githubusercontent.com/wikimedia/restbase/master/v1/content.yaml
x-string-value	7	string	14	D:\nodejs\analysis\defs\talk@to+swagger-modules-swagger-core-src-test-resources-specFiles-propertyWithVendorExtensions.json.yaml
x-tokenInfoUrl	7	string	7	https://raw.githubusercontent.com/zalando-incubator/ro2key/master/swagger.yaml
x-anyOf	6	object	42	https://raw.githubusercontent.com/Mermade/openC4/master/c4Api/swagger.json
x-api-key	6	object	6	https://raw.githubusercontent.com/orangewise/rotan/master/test/fixtures/swagger.yaml
x-apigee-apply	6	object	28	https://raw.githubusercontent.com/carloseberhardt/cfdemo/master/public/openApi.yaml
x-apigee-policies	6	object	6	https://raw.githubusercontent.com/carloseberhardt/cfdemo/master/public/openApi.yaml
x-codegen-settings	6	object	6	https://raw.githubusercontent.com/suggestgrid/suggestgrid-ruby/master/spec/swagger.yaml
x-enumNames	6	object	90	https://raw.githubusercontent.com/Picturepark/Picturepark.SDK.DotNet/master/swagger/ServiceProviderSwagger.json
x-erlang-type	6	string	12	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onezone/swagger.json
x-format	6	multiple	33	https://raw.githubusercontent.com/sunfuze/kox/master/public/temp.json
x-google-allow	6	multiple	6	https://raw.githubusercontent.com/kubernetes-incubator/service-catalog/master/contrib/examples/default-config/openapi.json
x-ibm-soap	6	object	13	https://raw.githubusercontent.com/sudipta275/AuthenticateTest/master/BankClientAuthenticate/definitions/BankClientAuthenticate.yaml
x-isnullable	6	boolean	26	https://raw.githubusercontent.com/TeeNik/Alien-Torture/master/swagger.yaml
x-javaClass	6	string	18	https://raw.githubusercontent.com/kenshoo/swagger-validator/master/src/test/resources/valid.yaml
x-mojo-around-action	6	string	10	https://raw.githubusercontent.com/mrenvoize/rl-spec/master/index.json
x-oai-controller	6	object	28	https://raw.githubusercontent.com/BiteBit/koa-oai-router/master/test/fixtures/api/api.yaml
x-onedata-permissions	6	object	346	https://raw.githubusercontent.com/onedata/oz-gui-homepage/master/src/public/swagger/3.0.0-rc9/onezone/swagger.json
x-pydio-action	6	string	96	https://raw.githubusercontent.com/pydio/pydio-core/master/core/src/plugins/core.ajaxplorer/routes/wopi.json
x-resource-location	6	string	12	D:\nodejs\analysis\defs\WikiToLearn+restbase@mathoid.yaml
x-smoke-test	6	object	6	https://raw.githubusercontent.com/tarekziade/smwogger/master/smwogger/tests/shavar.yaml
x-tagGroups	6	object	6	https://raw.githubusercontent.com/TwineHealth/TwineDeveloperDocs/master/spec/swagger.yaml
x-types	6	object	6	https://raw.githubusercontent.com/zaxgithub/sample_yaml/master/sample1.yaml
x-a127-authorizations	5	object	16	https://raw.githubusercontent.com/ronniebrown/node-mashup/master/api/swagger/swagger.yaml
x-amazon-apigateway-binary-media-types	5	object	5	https://raw.githubusercontent.com/urbanriskmap/cognicity-server/master/swagger-api.json
x-change-subscription	5	string	5	https://raw.githubusercontent.com/ot4i/iib-app-connect-trigger-pattern/master/doc/warehousedefinition.yaml
x-confidential	5	boolean	116	https://raw.githubusercontent.com/frankvanes/dll-swagger/master/swagger-usergroup.json
x-deploy-stage	5	string	5	https://raw.githubusercontent.com/byu-oit-appdev/lambda-auto-deploy/master/swagger.json
x-deregister-subscription	5	string	5	https://raw.githubusercontent.com/ot4i/iib-app-connect-trigger-pattern/master/doc/warehousedefinition.yaml
x-docs-text	5	string	25	https://raw.githubusercontent.com/suggestgrid/suggestgrid-ruby/master/spec/swagger.yaml
x-eventId	5	string	5	https://raw.githubusercontent.com/ot4i/iib-app-connect-trigger-pattern/master/doc/warehousedefinition.yaml
x-hooks	5	object	5	https://raw.githubusercontent.com/ot4i/iib-app-connect-trigger-pattern/master/doc/warehousedefinition.yaml
x-inin-requires-permissions	5	object	2090	https://raw.githubusercontent.com/MyPureCloud/purecloud_api_sdk_ruby/master/swagger.json
x-lambda-function	5	string	5	https://raw.githubusercontent.com/byu-oit-appdev/lambda-auto-deploy/master/swagger.json
x-lambda-functions	5	object	5	https://raw.githubusercontent.com/byu-oit-appdev/lambda-auto-deploy/master/swagger.json
x-list-all-subscriptions	5	string	5	https://raw.githubusercontent.com/ot4i/iib-app-connect-trigger-pattern/master/doc/warehousedefinition.yaml
x-methods	5	object	25	https://raw.githubusercontent.com/suggestgrid/suggestgrid-ruby/master/spec/swagger.yaml
x-ms-global	5	boolean	5	https://raw.githubusercontent.com/NiklasGustafsson/vscode-swagger/master/swaggerpreview/samples/swagger02.json
x-ms-isnullable	5	object	5	https://raw.githubusercontent.com/Azure/azure-rest-api-specs/master/arm-machinelearning/2016-05-01-preview/swagger/webservices.json
x-ms-isordered	5	object	5	https://raw.githubusercontent.com/Azure/azure-rest-api-specs/master/arm-machinelearning/2016-05-01-preview/swagger/webservices.json
x-odata-version	5	string	5	https://raw.githubusercontent.com/wangf1/hello-world/master/NorthwindODataV4_OpenAPI.json
x-openid-discovery-url	5	string	7	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/test/Quantfabric.Test.Windows/Material/TestData/sampleapikeyexchange.json
x-params	5	object	29	https://raw.githubusercontent.com/patrickmcclory/gogs-api-draft/master/spec.yaml
x-private	5	boolean	7	https://raw.githubusercontent.com/theganyo/swagger-node-runner/master/test/assets/project/api/swagger/swagger.yaml
x-purecloud-method-name	5	string	3580	https://raw.githubusercontent.com/MyPureCloud/purecloud_api_sdk_ruby/master/swagger.json
x-register-subscription	5	string	5	https://raw.githubusercontent.com/ot4i/iib-app-connect-trigger-pattern/master/doc/warehousedefinition.yaml
x-related-model	5	string	90	https://raw.githubusercontent.com/calcinai/xero-schemas/master/schemas/payroll_us.json
x-resp	5	object	5	https://raw.githubusercontent.com/patrickmcclory/gogs-api-draft/master/spec.yaml
x-retrieve-subscription	5	string	5	https://raw.githubusercontent.com/ot4i/iib-app-connect-trigger-pattern/master/doc/warehousedefinition.yaml
x-sample-auth-header	5	string	5	https://raw.githubusercontent.com/Avalara/Swagger/master/landedcost/calculate.json
x-sec	5	object	5	https://raw.githubusercontent.com/patrickmcclory/gogs-api-draft/master/spec.yaml
x-tb-actionLabel	5	string	15	https://raw.githubusercontent.com/AnomalyInnovations/toolbeam-cli/master/docs/examples/subscribe-movie.json
x-tb-color	5	string	15	https://raw.githubusercontent.com/AnomalyInnovations/toolbeam-cli/master/docs/examples/subscribe-movie.json
x-tb-fieldLabel	5	string	25	https://raw.githubusercontent.com/AnomalyInnovations/toolbeam-cli/master/docs/examples/subscribe-movie.json
x-tb-fieldPlaceholder	5	string	25	https://raw.githubusercontent.com/AnomalyInnovations/toolbeam-cli/master/docs/examples/subscribe-movie.json
x-tb-fieldType	5	string	25	https://raw.githubusercontent.com/AnomalyInnovations/toolbeam-cli/master/docs/examples/subscribe-movie.json
x-tb-name	5	string	15	https://raw.githubusercontent.com/AnomalyInnovations/toolbeam-cli/master/docs/examples/subscribe-movie.json
x-tb-needsConfirm	5	boolean	15	https://raw.githubusercontent.com/AnomalyInnovations/toolbeam-cli/master/docs/examples/subscribe-movie.json
x-tb-needsNotificationPermission	5	boolean	15	https://raw.githubusercontent.com/AnomalyInnovations/toolbeam-cli/master/docs/examples/subscribe-movie.json
x-type-value	5	multiple	10	https://raw.githubusercontent.com/supinf/dockerized-tools/master/nodejs/swagger-mock-api/versions/1.6/petstore.yaml
x-21-healthcheck-path	4	string	4	https://raw.githubusercontent.com/elihaims/21apps/master/text-from-image/manifest/manifest.json
x-21-implements	4	object	4	https://raw.githubusercontent.com/shayanb/two1/master/two1/sell/blueprints/services/ping/manifest.yaml
x-ads-app-identifier	4	object	32	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-modelderivative.yaml
x-ads-duration	4	object	32	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-modelderivative.yaml
x-ads-exception-id	4	object	32	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-modelderivative.yaml
x-ads-force	4	object	4	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-modelderivative.yaml
x-ads-name	4	object	4	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-modelderivative.yaml
x-ads-region	4	object	4	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-oss.yaml
x-ads-size	4	object	4	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-modelderivative.yaml
x-ads-startup-time	4	object	32	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-modelderivative.yaml
x-ads-troubleshooting	4	object	32	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-modelderivative.yaml
x-ads_notes	4	string	32	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v1/forge-datamanagement.yaml
x-ads_rate_limit	4	string	4	https://raw.githubusercontent.com/cyrillef/forge-yaml/master/v2/forge-modelderivative.yaml
x-alternate-versions	4	object	497	https://raw.githubusercontent.com/xxpizzaxx/esi-archive/master/dev/swagger.json
x-alternatives	4	object	4	https://raw.githubusercontent.com/sunfuze/kox/master/public/temp.json
x-api-first-transitions	4	object	4	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-parser/src/test/resources/extensions/hypermedia.ok.yaml
x-auth-formula	4	string	4	https://raw.githubusercontent.com/Avalara/developer-dot/master/_test/jekyll/expected/public/data/avatax-subset.yaml
x-azure-api-id	4	string	4	https://raw.githubusercontent.com/issmith1/utm-fims/master/swagger.json
x-blip-brandManagerAuthorization	4	boolean	16	https://raw.githubusercontent.com/balihoo/balihoo-blip-sdk-node/master/apis/blip-1.6.0.json
x-cached-seconds	4	number	376	https://raw.githubusercontent.com/xxpizzaxx/esi-archive/master/dev/swagger.json
x-connector-name	4	string	4	https://raw.githubusercontent.com/sbryant31/kawaii-api-cli/master/api_specs/json/system.json
x-credentials-template	4	object	4	https://raw.githubusercontent.com/sbryant31/kawaii-api-cli/master/api_specs/json/system.json
x-credentials-type	4	string	4	https://raw.githubusercontent.com/sbryant31/kawaii-api-cli/master/api_specs/json/system.json
x-device-capability	4	string	4	https://raw.githubusercontent.com/ohylli/liquidiot-manager/master/examples/interfaces/temp.json
x-gulp-swagger-codegen-outcome	4	string	12	https://raw.githubusercontent.com/steve-gray/swagger-service-skeleton/master/tests/contracts/example.yaml
x-ibm-authentication-registry	4	string	4	https://raw.githubusercontent.com/sergiofreitas/instadmin/master/server/definitions/oauth_1.0.0.yaml
x-info-extension	4	multiple	4	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-parser/src/test/resources/extensions/extensions.ok.yaml
x-lucy/readme	4	string	4	https://raw.githubusercontent.com/NYTimes/lucy-console/master/examples/hacker_news.json
x-mediation-script	4	string	12	https://raw.githubusercontent.com/wso2/wso2-qa-artifacts/master/products/wso2_APIManager/product_features/publisher/manage_apis/api_resources/uri_templates/v1100/uriTemplates1/URI_template_swagger.json
x-mojo-controller	4	string	9	https://raw.githubusercontent.com/zakame/slot_spike/master/api.yaml
x-oai-cache	4	object	13	https://raw.githubusercontent.com/BiteBit/koa-oai-router/master/test/fixtures/api/api.yaml
x-ontology	4	string	41	https://raw.githubusercontent.com/DouglasConnect/opentox-toxcast/master/Swagger.yaml
x-pydio-plugin	4	string	42	https://raw.githubusercontent.com/pydio/pydio-specs/master/api/pydio-api-v2.json
x-pyramid-route-name	4	string	8	https://raw.githubusercontent.com/podhmo/pyramid-swagger-router/master/examples/01readme/swagger.yaml
x-response-extension	4	multiple	4	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-parser/src/test/resources/extensions/extensions.ok.yaml
x-rs-sample-value	4	multiple	8	https://raw.githubusercontent.com/stankiewicz/rest-secured-getting-started-with-labs/master/swagger.json
x-runscope/nullable	4	boolean	4	https://raw.githubusercontent.com/NYTimes/public_api_specs/master/most_popular_api/most_popular_api_v2.json
x-runscope/nullable/value	4	string	4	https://raw.githubusercontent.com/NYTimes/public_api_specs/master/most_popular_api/most_popular_api_v2.json
x-service-name	4	string	4	https://raw.githubusercontent.com/sbryant31/kawaii-api-cli/master/api_specs/json/system.json
x-service-system-name	4	string	4	https://raw.githubusercontent.com/sbryant31/kawaii-api-cli/master/api_specs/json/system.json
x-swagger-mongoose	4	object	19	https://raw.githubusercontent.com/simonguest/swagger-mongoose/master/test/petstore.json
x-tb-fieldEnumLabel	4	object	4	https://raw.githubusercontent.com/AnomalyInnovations/toolbeam-cli/master/docs/examples/subscribe-movie.json
x-test	4	multiple	8	https://raw.githubusercontent.com/MotelIs/swaggest-test/master/tests/swagger.json
x-test1	4	string	4	https://raw.githubusercontent.com/springfox/springfox/master/swagger-contract-tests/src/test/resources/contract/swagger2/declaration-feature-demonstration-service.json
x-test2	4	object	4	https://raw.githubusercontent.com/springfox/springfox/master/swagger-contract-tests/src/test/resources/contract/swagger2/declaration-feature-demonstration-service.json
x-token	4	object	4	https://raw.githubusercontent.com/anil614sagar/openapi2apigee/master/test/commands/openapi_files/services-array.yaml
x-version	4	string	8	https://raw.githubusercontent.com/orange-cloudfoundry/bosh-deployer/master/src/test/resources/swagger-broker/service_broker.json
x-visibility	4	string	6	https://raw.githubusercontent.com/Typeform/openapi-micro-merge/master/test/spec2/openapi.json
x-api-proxy	3	object	3	https://raw.githubusercontent.com/Avalara/developer-dot/master/_test/jekyll/expected/public/data/avatax-subset.yaml
x-aws-apigateway	3	object	4	https://raw.githubusercontent.com/jcarnegie/border/master/test/fixtures/swagger-multi-path.json
x-blip-keyManagerAuthorization	3	boolean	6	https://raw.githubusercontent.com/balihoo/balihoo-blip-sdk-node/master/apis/blip-1.6.0.json
x-body	3	object	8	https://raw.githubusercontent.com/wcatron/ionic-cloud-sdk-php/master/src/API/versions/2.0.0-beta.0/push/swagger.json
x-bundler-namespace	3	string	3	https://raw.githubusercontent.com/podhmo/swagger-bundler/master/swagger_bundler/tests/data/parts/user.parts.yaml
x-categories	3	object	3	https://raw.githubusercontent.com/jaredwray/docula-kb/master/Configuration/api.json
x-category	3	string	34	https://raw.githubusercontent.com/wcatron/ionic-cloud-sdk-php/master/src/API/versions/2.0.0-beta.0/push/swagger.json
x-categoryId	3	string	59	https://raw.githubusercontent.com/jaredwray/docula-kb/master/Configuration/api.json
x-client-ip	3	object	3	D:\nodejs\analysis\defs\wikimedia+restbase@test-test_module.yaml
x-comment	3	string	3	https://raw.githubusercontent.com/farazsid/Test/master/src/ResourceManagement/ApiManagement/ApiManagement.Tests/Resources/SwaggerPetStoreV2.json
x-dynamicEnum	3	object	132	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-enumLabels	3	object	9378	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-enums	3	object	3	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-example-1	3	multiple	56	https://raw.githubusercontent.com/couchbaselabs/cb-swagger/master/ns_server.yaml
x-exclude-from-bindings	3	boolean	3	https://raw.githubusercontent.com/wcandillon/swagger-js-codegen/master/tests/apis/uber.json
x-excludedProperties	3	object	8	https://raw.githubusercontent.com/Avalara/Swagger/master/landedcost/calculate.json
x-extensible-enum	3	object	10	https://raw.githubusercontent.com/zalando-incubator/zally/master/server/src/test/resources/fixtures/avoidLinkHeaderRuleInvalid.json
x-files	3	number	3	D:\nodejs\analysis\defs\Shamya+NaturalLanguageProcessingWorksheets@n-grams-unigram_count_IMDB.json.yaml
x-global	3	boolean	731	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-google-endpoints	3	object	3	https://raw.githubusercontent.com/googleapis/api-compiler/master/src/test/java/com/google/api/tools/framework/importers/swagger/testdata/x-google-endpoints.json
x-group	3	string	44643	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-inputType	3	string	442	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-internal-request-whitelist	3	object	3	http://rest.wikimedia.org/en.wikipedia.org/v1/?spec
x-meta4-id	3	string	3	https://raw.githubusercontent.com/troven/meta4beta/master/features/files/client.yaml
x-mocks	3	object	3	https://raw.githubusercontent.com/Sanji-IO/sanji-serial-ui/master/schema/index.yaml
x-ms-activity-id	3	object	3	https://raw.githubusercontent.com/HEDIDIN/DocumentDB-REST/master/HEDIDIN-DocumentDBConnector-1.0.6-swagger.json
x-ms-continuation	3	object	3	https://raw.githubusercontent.com/HEDIDIN/DocumentDB-REST/master/HEDIDIN-DocumentDBConnector-1.0.6-swagger.json
x-ms-item-count	3	object	3	https://raw.githubusercontent.com/HEDIDIN/DocumentDB-REST/master/HEDIDIN-DocumentDBConnector-1.0.6-swagger.json
x-ms-request-charge	3	object	3	https://raw.githubusercontent.com/HEDIDIN/DocumentDB-REST/master/HEDIDIN-DocumentDBConnector-1.0.6-swagger.json
x-ms-session-token	3	object	3	https://raw.githubusercontent.com/HEDIDIN/DocumentDB-REST/master/HEDIDIN-DocumentDBConnector-1.0.6-swagger.json
x-ms-trigger	3	string	10	https://raw.githubusercontent.com/theManikJindal/webhook_test/master/github_webhook_swagger.json
x-obsolete	3	boolean	15	https://raw.githubusercontent.com/FacilityApi/Facility/master/example/swagger/ExampleApi.yaml
x-openid-issuers	3	object	5	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/test/Quantfabric.Test.Windows/Material/TestData/sampleopenidapi.json
x-operation-extension	3	string	3	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-parser/src/test/resources/extensions/extensions.ok.yaml
x-parameter-extension	3	string	3	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-parser/src/test/resources/extensions/extensions.ok.yaml
x-parameterGroups	3	object	876	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-path-extension	3	string	3	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-parser/src/test/resources/extensions/extensions.ok.yaml
x-postman-meta	3	object	13	https://raw.githubusercontent.com/postmanlabs/swagger2-to-postman/master/test/data/swagger_aws.json
x-primitives	3	object	3	https://raw.githubusercontent.com/Koha-Community/Koha/master/api/v1/swagger/swagger.json
x-property-descriptions	3	object	3	https://raw.githubusercontent.com/balihoo/balihoo-blip-sdk-node/master/apis/blip-1.6.0.json
x-ratelimit-limit	3	object	13	https://raw.githubusercontent.com/tckz916/pvp-docs-old/master/docs/_static/apiexplorer/swagger.json
x-ratelimit-remaining	3	object	13	https://raw.githubusercontent.com/tckz916/pvp-docs-old/master/docs/_static/apiexplorer/swagger.json
x-ratelimit-reset	3	object	13	https://raw.githubusercontent.com/tckz916/pvp-docs-old/master/docs/_static/apiexplorer/swagger.json
x-remarks	3	string	3	https://raw.githubusercontent.com/FacilityApi/Facility/master/example/swagger/ExampleApi.yaml
x-route-handler	3	string	7	https://raw.githubusercontent.com/diosmosis/bombastic/master/test/resources/swagger.yaml
x-samples	3	object	31	https://raw.githubusercontent.com/pristinesource/MasterCard-Core-Unofficial/master/MasterCard-Core-Unofficial.Tests/nodejs-server-server/api/swagger.yaml
x-security-extension	3	string	3	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-parser/src/test/resources/extensions/extensions.ok.yaml
x-showCondition	3	object	26992	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-states	3	object	27	https://raw.githubusercontent.com/maartenvanheek/rebelapi/master/src/main/webapp/states_hacked.json
x-swagger-erouter-validation-rules	3	object	3	https://raw.githubusercontent.com/Avalara/developer-dot/master/dynamic/swagger/avataxbr/transactions-api.json
x-swagger-route-controller	3	string	13	https://raw.githubusercontent.com/arlemi/techfinder-swagger/master/public/api/v1/api.json
